Time,TcpHybla,TcpNewReno,TcpScalable,TcpVegas,TcpWestwood
0.00830992,0,0,0,0,0
0.00840992,0,0,0,0,0
0.00850991,0,0,0,0,0
0.00860991,0,0,0,0,0
0.00870991,0,0,0,0,0
0.00880991,0,0,0,0,0
0.00890991,0,0,0,0,0
0.00900991,0,0,0,0,0
0.00910991,0,0,0,0,0
0.00920991,0,0,0,0,0
0.00930991,0,0,0,0,0
0.00940991,0,0,0,0,0
0.00950991,0,0,0,0,0
0.0096099,0,0,0,0,0
0.0097099,0,0,0,0,0
0.0098099,0,0,0,0,0
0.0099099,0,0,0,0,0
0.0100099,0,0,0,0,0
0.0101099,0,0,0,0,0
0.0102099,0,0,0,0,0
0.0103099,0,0,0,0,0
0.0104099,0,0,0,0,0
0.0105099,0,0,0,0,0
0.0106099,0,0,0,0,0
0.0107099,0,0,0,0,0
0.0108099,0,0,0,0,0
0.0109099,0,0,0,0,0
0.0110099,0,0,0,0,0
0.0111099,0,0,0,0,0
0.0112099,0,0,0,0,0
0.0113099,0,0,0,0,0
0.0114099,0,0,0,0,0
0.0115099,0,0,0,0,0
0.0116099,0,0,0,0,0
0.0117099,0,0,0,0,0
0.0118099,0,0,0,0,0
0.0119099,0,0,0,0,0
0.0120099,0,0,0,0,0
0.0121099,0,0,0,0,0
0.0122099,0,0,0,0,0
0.0123099,0,0,0,0,0
0.0124099,0,0,0,0,0
0.0125099,0,0,0,0,0
0.0126099,0,0,0,0,0
0.0127099,0,0,0,0,0
0.0128099,0,0,0,0,0
0.0129099,0,0,0,0,0
0.0130099,0,0,0,0,0
0.0131099,0,0,0,0,0
0.0132099,0,0,0,0,0
0.0133099,0,0,0,0,0
0.0134099,0,0,0,0,0
0.0135099,0,0,0,0,0
0.0136099,0,0,0,0,0
0.0137099,0,0,0,0,0
0.0138099,0,0,0,0,0
0.0139099,0,0,0,0,0
0.0140099,0,0,0,0,0
0.0141099,0,0,0,0,0
0.0142099,0,0,0,0,0
0.0143099,0,0,0,0,0
0.0144099,0,0,0,0,0
0.0145099,0,0,0,0,0
0.0146099,0,0,0,0,0
0.0147099,0,0,0,0,0
0.0148099,0,0,0,0,0
0.0149099,0,0,0,0,0
0.0150098,0,0,0,0,0
0.0151098,0,0,0,0,0
0.0152098,0,0,0,0,0
0.0153098,0,0,0,0,0
0.0154098,0,0,0,0,0
0.0155098,0,0,0,0,0
0.0156098,0,0,0,0,0
0.0157098,0,0,0,0,0
0.0158098,0,0,0,0,0
0.0159098,0,0,0,0,0
0.0160098,0,0,0,0,0
0.0161098,0,0,0,0,0
0.0162098,0,0,0,0,0
0.0163098,0,0,0,0,0
0.0164098,0,0,0,0,0
0.0165098,0,0,0,0,0
0.0166098,0,0,0,0,0
0.0167098,0,0,0,0,0
0.0168098,0,0,0,0,0
0.0169098,0,0,0,0,0
0.0170098,0,0,0,0,0
0.0171098,0,0,0,0,0
0.0172098,0,0,0,0,0
0.0173098,0,0,0,0,0
0.0174098,0,0,0,0,0
0.0175098,0,0,0,0,0
0.0176098,0,0,0,0,0
0.0177098,0,0,0,0,0
0.0178098,0,0,0,0,0
0.0179098,0,0,0,0,0
0.0180098,0,0,0,0,0
0.0181098,0,0,0,0,0
0.0182098,0,0,0,0,0
0.0183098,0,0,0,0,0
0.0184098,0,0,0,0,0
0.0185098,0,0,0,0,0
0.0186098,0,0,0,0,0
0.0187098,0,0,0,0,0
0.0188098,0,0,0,0,0
0.0189098,0,0,0,0,0
0.0190098,0,0,0,0,0
0.0191098,0,0,0,0,0
0.0192098,0,0,0,0,0
0.0193098,0,0,0,0,0
0.0194098,0,0,0,0,0
0.0195098,0,0,0,0,0
0.0196098,0,0,0,0,0
0.0197098,0,0,0,0,0
0.0198098,0,0,0,0,0
0.0199098,0,0,0,0,0
0.0200098,0,0,0,0,0
0.0201098,0,0,0,0,0
0.0202098,0,0,0,0,0
0.0203098,0,0,0,0,0
0.0204098,0,0,0,0,0
0.0205098,0,0,0,0,0
0.0206098,0,0,0,0,0
0.0207098,0,0,0,0,0
0.0208098,0,0,0,0,0
0.0209098,0,0,0,0,0
0.0210098,0,0,0,0,0
0.0211098,0,0,0,0,0
0.0212098,0,0,0,0,0
0.0213098,0,0,0,0,0
0.0214098,0,0,0,0,0
0.0215098,0,0,0,0,0
0.0216098,0,0,0,0,0
0.0217098,0,0,0,0,0
0.0218098,0,0,0,0,0
0.0219098,0,0,0,0,0
0.0220098,0,0,0,0,0
0.0221098,0,0,0,0,0
0.0222098,0,0,0,0,0
0.0223098,0,0,0,0,0
0.0224098,0,0,0,0,0
0.0225098,0,0,0,0,0
0.0226098,0,0,0,0,0
0.0227098,0,0,0,0,0
0.0228098,0,0,0,0,0
0.0229098,0,0,0,0,0
0.0230098,0,0,0,0,0
0.0231098,0,0,0,0,0
0.0232098,0,0,0,0,0
0.0233098,0,0,0,0,0
0.0234098,0,0,0,0,0
0.0235098,0,0,0,0,0
0.0236098,0,0,0,0,0
0.0237098,0,0,0,0,0
0.0238098,0,0,0,0,0
0.0239098,0,0,0,0,0
0.0240098,0,0,0,0,0
0.0241098,0,0,0,0,0
0.0242098,0,0,0,0,0
0.0243098,0,0,0,0,0
0.0244098,0,0,0,0,0
0.0245098,0,0,0,0,0
0.0246098,0,0,0,0,0
0.0247098,0,0,0,0,0
0.0248098,0,0,0,0,0
0.0249098,0,0,0,0,0
0.0250098,0,0,0,0,0
0.0251097,0,0,0,0,0
0.0252097,0,0,0,0,0
0.0253097,0,0,0,0,0
0.0254097,0,0,0,0,0
0.0255097,0,0,0,0,0
0.0256097,0,0,0,0,0
0.0257097,0,0,0,0,0
0.0258097,0,0,0,0,0
0.0259097,0,0,0,0,0
0.0260097,0,0,0,0,0
0.0261097,0,0,0,0,0
0.0262097,0,0,0,0,0
0.0263097,0,0,0,0,0
0.0264097,0,0,0,0,0
0.0265097,0,0,0,0,0
0.0266097,0,0,0,0,0
0.0267097,0,0,0,0,0
0.0268097,0,0,0,0,0
0.0269097,0,0,0,0,0
0.0270097,0,0,0,0,0
0.0271097,0,0,0,0,0
0.0272097,0,0,0,0,0
0.0273097,0,0,0,0,0
0.0274097,0,0,0,0,0
0.0275097,0,0,0,0,0
0.0276097,0,0,0,0,0
0.0277097,0,0,0,0,0
0.0278097,0,0,0,0,0
0.0279097,0,0,0,0,0
0.0280097,0,0,0,0,0
0.0281097,0,0,0,0,0
0.0282097,0,0,0,0,0
0.0283097,0,0,0,0,0
0.0284097,0,0,0,0,0
0.0285097,0,0,0,0,0
0.0286097,0,0,0,0,0
0.0287097,0,0,0,0,0
0.0288097,0,0,0,0,0
0.0289097,0,0,0,0,0
0.0290097,0,0,0,0,0
0.0291097,0,0,0,0,0
0.0292097,0,0,0,0,0
0.0293097,0,0,0,0,0
0.0294097,0,0,0,0,0
0.0295097,0,0,0,0,0
0.0296097,0,0,0,0,0
0.0297097,0,0,0,0,0
0.0298097,0,0,0,0,0
0.0299097,0,0,0,0,0
0.0300097,0,0,0,0,0
0.0301097,0,0,0,0,0
0.0302097,0,0,0,0,0
0.0303097,0,0,0,0,0
0.0304097,0,0,0,0,0
0.0305097,0,0,0,0,0
0.0306097,0,0,0,0,0
0.0307097,0,0,0,0,0
0.0308097,0,0,0,0,0
0.0309097,0,0,0,0,0
0.0310097,0,0,0,0,0
0.0311097,0,0,0,0,0
0.0312097,0,0,0,0,0
0.0313097,0,0,0,0,0
0.0314097,0,0,0,0,0
0.0315097,0,0,0,0,0
0.0316097,0,0,0,0,0
0.0317097,0,0,0,0,0
0.0318097,0,0,0,0,0
0.0319097,0,0,0,0,0
0.0320097,0,0,0,0,0
0.0321097,0,0,0,0,0
0.0322097,0,0,0,0,0
0.0323097,0,0,0,0,0
0.0324097,0,0,0,0,0
0.0325097,0,0,0,0,0
0.0326097,0,0,0,0,0
0.0327097,0,0,0,0,0
0.0328097,0,0,0,0,0
0.0329097,0,0,0,0,0
0.0330097,0,0,0,0,0
0.0331097,0,0,0,0,0
0.0332097,0,0,0,0,0
0.0333097,0,0,0,0,0
0.0334097,0,0,0,0,0
0.0335097,0,0,0,0,0
0.0336097,0,0,0,0,0
0.0337097,0,0,0,0,0
0.0338097,0,0,0,0,0
0.0339097,0,0,0,0,0
0.0340097,0,0,0,0,0
0.0341097,0,0,0,0,0
0.0342097,0,0,0,0,0
0.0343097,0,0,0,0,0
0.0344097,0,0,0,0,0
0.0345097,0,0,0,0,0
0.0346097,0,0,0,0,0
0.0347097,0,0,0,0,0
0.0348097,0,0,0,0,0
0.0349097,0,0,0,0,0
0.0350097,0,0,0,0,0
0.0351096,0,0,0,0,0
0.0352096,0,0,0,0,0
0.0353096,0,0,0,0,0
0.0354096,0,0,0,0,0
0.0355096,0,0,0,0,0
0.0356096,0,0,0,0,0
0.0357096,0,0,0,0,0
0.0358096,0,0,0,0,0
0.0359096,0,0,0,0,0
0.0360096,0,0,0,0,0
0.0361096,0,0,0,0,0
0.0362096,0,0,0,0,0
0.0363096,0,0,0,0,0
0.0364096,0,0,0,0,0
0.0365096,0,0,0,0,0
0.0366096,0,0,0,0,0
0.0367096,0,0,0,0,0
0.0368096,0,0,0,0,0
0.0369096,0,0,0,0,0
0.0370096,0,0,0,0,0
0.0371096,0,0,0,0,0
0.0372096,0,0,0,0,0
0.0373096,0,0,0,0,0
0.0374096,0,0,0,0,0
0.0375096,0,0,0,0,0
0.0376096,0,0,0,0,0
0.0377096,0,0,0,0,0
0.0378096,0,0,0,0,0
0.0379096,0,0,0,0,0
0.0380096,0,0,0,0,0
0.0381096,0,0,0,0,0
0.0382096,0,0,0,0,0
0.0383096,0,0,0,0,0
0.0384096,0,0,0,0,0
0.0385096,0,0,0,0,0
0.0386096,0,0,0,0,0
0.0387096,0,0,0,0,0
0.0388096,0,0,0,0,0
0.0389096,0,0,0,0,0
0.0390096,0,0,0,0,0
0.0391096,0,0,0,0,0
0.0392096,0,0,0,0,0
0.0393096,0,0,0,0,0
0.0394096,0,0,0,0,0
0.0395096,0,0,0,0,0
0.0396096,0,0,0,0,0
0.0397096,0,0,0,0,0
0.0398096,0,0,0,0,0
0.0399096,0,0,0,0,0
0.0400096,0,0,0,0,0
0.0401096,0,0,0,0,0
0.0402096,0,0,0,0,0
0.0403096,0,0,0,0,0
0.0404096,0,0,0,0,0
0.0405096,0,0,0,0,0
0.0406096,0,0,0,0,0
0.0407096,0,0,0,0,0
0.0408096,0,0,0,0,0
0.0409096,0,0,0,0,0
0.0410096,0,0,0,0,0
0.0411096,0,0,0,0,0
0.0412096,0,0,0,0,0
0.0413096,0,0,0,0,0
0.0414096,0,0,0,0,0
0.0415096,0,0,0,0,0
0.0416096,0,0,0,0,0
0.0417096,0,0,0,0,0
0.0418096,0,0,0,0,0
0.0419096,0,0,0,0,0
0.0420096,0,0,0,0,0
0.0421096,0,0,0,0,0
0.0422096,0,0,0,0,0
0.0423096,0,0,0,0,0
0.0424096,0,0,0,0,0
0.0425096,0,0,0,0,0
0.0426096,0,0,0,0,0
0.0427096,0,0,0,0,0
0.0428096,0,0,0,0,0
0.0429096,0,0,0,0,0
0.0430096,0,0,0,0,0
0.0431096,0,0,0,0,0
0.0432096,0,0,0,0,0
0.0433096,0,0,0,0,0
0.0434096,0,0,0,0,0
0.0435096,0,0,0,0,0
0.0436096,0,0,0,0,0
0.0437096,0,0,0,0,0
0.0438096,0,0,0,0,0
0.0439096,0,0,0,0,0
0.0440096,0,0,0,0,0
0.0441096,0,0,0,0,0
0.0442096,0,0,0,0,0
0.0443096,0,0,0,0,0
0.0444096,0,0,0,0,0
0.0445096,0,0,0,0,0
0.0446096,0,0,0,0,0
0.0447096,0,0,0,0,0
0.0448096,0,0,0,0,0
0.0449096,0,0,0,0,0
0.0450096,0,0,0,0,0
0.0451095,0,0,0,0,0
0.0452095,0,0,0,0,0
0.0453095,0,0,0,0,0
0.0454095,0,0,0,0,0
0.0455095,0,0,0,0,0
0.0456095,0,0,0,0,0
0.0457095,0,0,0,0,0
0.0458095,0,0,0,0,0
0.0459095,0,0,0,0,0
0.0460095,0,0,0,0,0
0.0461095,0,0,0,0,0
0.0462095,0,0,0,0,0
0.0463095,0,0,0,0,0
0.0464095,0,0,0,0,0
0.0465095,0,0,0,0,0
0.0466095,0,0,0,0,0
0.0467095,0,0,0,0,0
0.0468095,0,0,0,0,0
0.0469095,0,0,0,0,0
0.0470095,0,0,0,0,0
0.0471095,0,0,0,0,0
0.0472095,0,0,0,0,0
0.0473095,0,0,0,0,0
0.0474095,0,0,0,0,0
0.0475095,0,0,0,0,0
0.0476095,0,0,0,0,0
0.0477095,0,0,0,0,0
0.0478095,0,0,0,0,0
0.0479095,0,0,0,0,0
0.0480095,0,0,0,0,0
0.0481095,0,0,0,0,0
0.0482095,0,0,0,0,0
0.0483095,0,0,0,0,0
0.0484095,0,0,0,0,0
0.0485095,0,0,0,0,0
0.0486095,0,0,0,0,0
0.0487095,0,0,0,0,0
0.0488095,0,0,0,0,0
0.0489095,0,0,0,0,0
0.0490095,0,0,0,0,0
0.0491095,0,0,0,0,0
0.0492095,0,0,0,0,0
0.0493095,0,0,0,0,0
0.0494095,0,0,0,0,0
0.0495095,0,0,0,0,0
0.0496095,0,0,0,0,0
0.0497095,0,0,0,0,0
0.0498095,0,0,0,0,0
0.0499095,0,0,0,0,0
0.0500095,0,0,0,0,0
0.0501095,0,0,0,0,0
0.0502095,0,0,0,0,0
0.0503095,0,0,0,0,0
0.0504095,0,0,0,0,0
0.0505095,0,0,0,0,0
0.0506095,0,0,0,0,0
0.0507095,0,0,0,0,0
0.0508095,0,0,0,0,0
0.0509095,0,0,0,0,0
0.0510095,0,0,0,0,0
0.0511095,0,0,0,0,0
0.0512095,0,0,0,0,0
0.0513095,0,0,0,0,0
0.0514095,0,0,0,0,0
0.0515095,0,0,0,0,0
0.0516095,0,0,0,0,0
0.0517095,0,0,0,0,0
0.0518095,0,0,0,0,0
0.0519095,0,0,0,0,0
0.0520095,0,0,0,0,0
0.0521095,0,0,0,0,0
0.0522095,0,0,0,0,0
0.0523095,0,0,0,0,0
0.0524095,0,0,0,0,0
0.0525095,0,0,0,0,0
0.0526095,0,0,0,0,0
0.0527095,0,0,0,0,0
0.0528095,0,0,0,0,0
0.0529095,0,0,0,0,0
0.0530095,0,0,0,0,0
0.0531095,0,0,0,0,0
0.0532095,0,0,0,0,0
0.0533095,0,0,0,0,0
0.0534095,0,0,0,0,0
0.0535095,0,0,0,0,0
0.0536095,0,0,0,0,0
0.0537095,0,0,0,0,0
0.0538095,0,0,0,0,0
0.0539095,0,0,0,0,0
0.0540095,0,0,0,0,0
0.0541095,0,0,0,0,0
0.0542095,0,0,0,0,0
0.0543095,0,0,0,0,0
0.0544095,0,0,0,0,0
0.0545095,0,0,0,0,0
0.0546095,0,0,0,0,0
0.0547095,0,0,0,0,0
0.0548095,0,0,0,0,0
0.0549095,0,0,0,0,0
0.0550095,0,0,0,0,0
0.0551094,0,0,0,0,0
0.0552094,0,0,0,0,0
0.0553094,0,0,0,0,0
0.0554094,0,0,0,0,0
0.0555094,0,0,0,0,0
0.0556094,0,0,0,0,0
0.0557094,0,0,0,0,0
0.0558094,0,0,0,0,0
0.0559094,0,0,0,0,0
0.0560094,0,0,0,0,0
0.0561094,0,0,0,0,0
0.0562094,0,0,0,0,0
0.0563094,0,0,0,0,0
0.0564094,0,0,0,0,0
0.0565094,0,0,0,0,0
0.0566094,0,0,0,0,0
0.0567094,0,0,0,0,0
0.0568094,0,0,0,0,0
0.0569094,0,0,0,0,0
0.0570094,0,0,0,0,0
0.0571094,0,0,0,0,0
0.0572094,0,0,0,0,0
0.0573094,0,0,0,0,0
0.0574094,0,0,0,0,0
0.0575094,0,0,0,0,0
0.0576094,0,0,0,0,0
0.0577094,0,0,0,0,0
0.0578094,0,0,0,0,0
0.0579094,0,0,0,0,0
0.0580094,0,0,0,0,0
0.0581094,0,0,0,0,0
0.0582094,0,0,0,0,0
0.0583094,0,0,0,0,0
0.0584094,0,0,0,0,0
0.0585094,0,0,0,0,0
0.0586094,0,0,0,0,0
0.0587094,0,0,0,0,0
0.0588094,0,0,0,0,0
0.0589094,0,0,0,0,0
0.0590094,0,0,0,0,0
0.0591094,0,0,0,0,0
0.0592094,0,0,0,0,0
0.0593094,0,0,0,0,0
0.0594094,0,0,0,0,0
0.0595094,0,0,0,0,0
0.0596094,0,0,0,0,0
0.0597094,0,0,0,0,0
0.0598094,0,0,0,0,0
0.0599094,0,0,0,0,0
0.0600094,0,0,0,0,0
0.0601094,0,0,0,0,0
0.0602094,0,0,0,0,0
0.0603094,0,0,0,0,0
0.0604094,0,0,0,0,0
0.0605094,0,0,0,0,0
0.0606094,0,0,0,0,0
0.0607094,0,0,0,0,0
0.0608094,0,0,0,0,0
0.0609094,0,0,0,0,0
0.0610094,0,0,0,0,0
0.0611094,0,0,0,0,0
0.0612094,0,0,0,0,0
0.0613094,0,0,0,0,0
0.0614094,0,0,0,0,0
0.0615094,0,0,0,0,0
0.0616094,0,0,0,0,0
0.0617094,0,0,0,0,0
0.0618094,0,0,0,0,0
0.0619094,0,0,0,0,0
0.0620094,0,0,0,0,0
0.0621094,0,0,0,0,0
0.0622094,0,0,0,0,0
0.0623094,0,0,0,0,0
0.0624094,0,0,0,0,0
0.0625094,0,0,0,0,0
0.0626094,0,0,0,0,0
0.0627094,0,0,0,0,0
0.0628094,0,0,0,0,0
0.0629094,0,0,0,0,0
0.0630094,0,0,0,0,0
0.0631094,0,0,0,0,0
0.0632094,0,0,0,0,0
0.0633094,0,0,0,0,0
0.0634094,0,0,0,0,0
0.0635094,0,0,0,0,0
0.0636094,0,0,0,0,0
0.0637094,0,0,0,0,0
0.0638094,0,0,0,0,0
0.0639094,0,0,0,0,0
0.0640094,0,0,0,0,0
0.0641094,0,0,0,0,0
0.0642094,0,0,0,0,0
0.0643094,0,0,0,0,0
0.0644094,0,0,0,0,0
0.0645094,0,0,0,0,0
0.0646094,0,0,0,0,0
0.0647094,0,0,0,0,0
0.0648094,0,0,0,0,0
0.0649094,0,0,0,0,0
0.0650093,0,0,0,0,0
0.0651093,0,0,0,0,0
0.0652093,0,0,0,0,0
0.0653093,0,0,0,0,0
0.0654093,0,0,0,0,0
0.0655093,0,0,0,0,0
0.0656093,0,0,0,0,0
0.0657093,0,0,0,0,0
0.0658093,0,0,0,0,0
0.0659093,0,0,0,0,0
0.0660093,0,0,0,0,0
0.0661093,0,0,0,0,0
0.0662093,0,0,0,0,0
0.0663093,0,0,0,0,0
0.0664093,0,0,0,0,0
0.0665093,0,0,0,0,0
0.0666093,0,0,0,0,0
0.0667093,0,0,0,0,0
0.0668093,0,0,0,0,0
0.0669093,0,0,0,0,0
0.0670093,0,0,0,0,0
0.0671093,0,0,0,0,0
0.0672093,0,0,0,0,0
0.0673093,0,0,0,0,0
0.0674093,0,0,0,0,0
0.0675093,0,0,0,0,0
0.0676093,0,0,0,0,0
0.0677093,0,0,0,0,0
0.0678093,0,0,0,0,0
0.0679093,0,0,0,0,0
0.0680093,0,0,0,0,0
0.0681093,0,0,0,0,0
0.0682093,0,0,0,0,0
0.0683093,0,0,0,0,0
0.0684093,0,0,0,0,0
0.0685093,0,0,0,0,0
0.0686093,0,0,0,0,0
0.0687093,0,0,0,0,0
0.0688093,0,0,0,0,0
0.0689093,0,0,0,0,0
0.0690093,0,0,0,0,0
0.0691093,0,0,0,0,0
0.0692093,0,0,0,0,0
0.0693093,0,0,0,0,0
0.0694093,0,0,0,0,0
0.0695093,0,0,0,0,0
0.0696093,0,0,0,0,0
0.0697093,0,0,0,0,0
0.0698093,0,0,0,0,0
0.0699093,0,0,0,0,0
0.0700093,0,0,0,0,0
0.0701093,0,0,0,0,0
0.0702093,0,0,0,0,0
0.0703093,0,0,0,0,0
0.0704093,0,0,0,0,0
0.0705093,0,0,0,0,0
0.0706093,0,0,0,0,0
0.0707093,0,0,0,0,0
0.0708093,0,0,0,0,0
0.0709093,0,0,0,0,0
0.0710093,0,0,0,0,0
0.0711093,0,0,0,0,0
0.0712093,0,0,0,0,0
0.0713093,0,0,0,0,0
0.0714093,0,0,0,0,0
0.0715093,0,0,0,0,0
0.0716093,0,0,0,0,0
0.0717093,0,0,0,0,0
0.0718093,0,0,0,0,0
0.0719093,0,0,0,0,0
0.0720093,0,0,0,0,0
0.0721093,0,0,0,0,0
0.0722093,0,0,0,0,0
0.0723093,0,0,0,0,0
0.0724093,0,0,0,0,0
0.0725093,0,0,0,0,0
0.0726093,0,0,0,0,0
0.0727093,0,0,0,0,0
0.0728093,0,0,0,0,0
0.0729093,0,0,0,0,0
0.0730093,0,0,0,0,0
0.0731093,0,0,0,0,0
0.0732093,0,0,0,0,0
0.0733093,0,0,0,0,0
0.0734093,0,0,0,0,0
0.0735093,0,0,0,0,0
0.0736093,0,0,0,0,0
0.0737093,0,0,0,0,0
0.0738093,0,0,0,0,0
0.0739093,0,0,0,0,0
0.0740093,0,0,0,0,0
0.0741093,0,0,0,0,0
0.0742093,0,0,0,0,0
0.0743093,0,0,0,0,0
0.0744093,0,0,0,0,0
0.0745093,0,0,0,0,0
0.0746093,0,0,0,0,0
0.0747093,0,0,0,0,0
0.0748093,0,0,0,0,0
0.0749093,0,0,0,0,0
0.0750092,0,0,0,0,0
0.0751092,0,0,0,0,0
0.0752092,0,0,0,0,0
0.0753092,0,0,0,0,0
0.0754092,0,0,0,0,0
0.0755092,0,0,0,0,0
0.0756092,0,0,0,0,0
0.0757092,0,0,0,0,0
0.0758092,0,0,0,0,0
0.0759092,0,0,0,0,0
0.0760092,0,0,0,0,0
0.0761092,0,0,0,0,0
0.0762092,0,0,0,0,0
0.0763092,0,0,0,0,0
0.0764092,0,0,0,0,0
0.0765092,0,0,0,0,0
0.0766092,0,0,0,0,0
0.0767092,0,0,0,0,0
0.0768092,0,0,0,0,0
0.0769092,0,0,0,0,0
0.0770092,0,0,0,0,0
0.0771092,0,0,0,0,0
0.0772092,0,0,0,0,0
0.0773092,0,0,0,0,0
0.0774092,0,0,0,0,0
0.0775092,0,0,0,0,0
0.0776092,0,0,0,0,0
0.0777092,0,0,0,0,0
0.0778092,0,0,0,0,0
0.0779092,0,0,0,0,0
0.0780092,0,0,0,0,0
0.0781092,0,0,0,0,0
0.0782092,0,0,0,0,0
0.0783092,0,0,0,0,0
0.0784092,0,0,0,0,0
0.0785092,0,0,0,0,0
0.0786092,0,0,0,0,0
0.0787092,0,0,0,0,0
0.0788092,0,0,0,0,0
0.0789092,0,0,0,0,0
0.0790092,0,0,0,0,0
0.0791092,0,0,0,0,0
0.0792092,0,0,0,0,0
0.0793092,0,0,0,0,0
0.0794092,0,0,0,0,0
0.0795092,0,0,0,0,0
0.0796092,0,0,0,0,0
0.0797092,0,0,0,0,0
0.0798092,0,0,0,0,0
0.0799092,0,0,0,0,0
0.0800092,0,0,0,0,0
0.0801092,0,0,0,0,0
0.0802092,0,0,0,0,0
0.0803092,0,0,0,0,0
0.0804092,0,0,0,0,0
0.0805092,0,0,0,0,0
0.0806092,0,0,0,0,0
0.0807092,0,0,0,0,0
0.0808092,0,0,0,0,0
0.0809092,0,0,0,0,0
0.0810092,0,0,0,0,0
0.0811092,0,0,0,0,0
0.0812092,0,0,0,0,0
0.0813092,0,0,0,0,0
0.0814092,0,0,0,0,0
0.0815092,0,0,0,0,0
0.0816092,0,0,0,0,0
0.0817092,0,0,0,0,0
0.0818092,0,0,0,0,0
0.0819092,0,0,0,0,0
0.0820092,0,0,0,0,0
0.0821092,0,0,0,0,0
0.0822092,0,0,0,0,0
0.0823092,0,0,0,0,0
0.0824092,0,0,0,0,0
0.0825092,0,0,0,0,0
0.0826092,0,0,0,0,0
0.0827092,0,0,0,0,0
0.0828092,0,0,0,0,0
0.0829092,0,0,0,0,0
0.0830092,0,0,0,0,0
0.0831092,0,0,0,0,0
0.0832092,0,0,0,0,0
0.0833092,0,0,0,0,0
0.0834092,0,0,0,0,0
0.0835092,0,0,0,0,0
0.0836092,0,0,0,0,0
0.0837092,0,0,0,0,0
0.0838092,0,0,0,0,0
0.0839092,0,0,0,0,0
0.0840092,0,0,0,0,0
0.0841092,0,0,0,0,0
0.0842092,0,0,0,0,0
0.0843092,0,0,0,0,0
0.0844092,0,0,0,0,0
0.0845092,0,0,0,0,0
0.0846092,0,0,0,0,0
0.0847092,0,0,0,0,0
0.0848092,0,0,0,0,0
0.0849092,0,0,0,0,0
0.0850092,0,0,0,0,0
0.0851091,0,0,0,0,0
0.0852091,0,0,0,0,0
0.0853091,0,0,0,0,0
0.0854091,0,0,0,0,0
0.0855091,0,0,0,0,0
0.0856091,0,0,0,0,0
0.0857091,0,0,0,0,0
0.0858091,0,0,0,0,0
0.0859091,0,0,0,0,0
0.0860091,0,0,0,0,0
0.0861091,0,0,0,0,0
0.0862091,0,0,0,0,0
0.0863091,0,0,0,0,0
0.0864091,0,0,0,0,0
0.0865091,0,0,0,0,0
0.0866091,0,0,0,0,0
0.0867091,0,0,0,0,0
0.0868091,0,0,0,0,0
0.0869091,0,0,0,0,0
